employee_id,full_name,gender,age,education,city,department,job_title,job_level,employment_type,hire_date,exit_date,tenure_years,annual_salary_inr,performance_score,satisfaction_score,training_hours,promotions,manager_id,attrition,exit_reason
EMP1148,Naksh Chhabra,Male,49,High School,Hyderabad,Finance,Mid Finance Specialist,Mid,Full-time,2023-11-15,,1.13,1250927,3.2,3.4,26,0,EMP1076,No,
EMP1149,Tripti Kar,Female,40,Diploma,Kolkata,Engineering,Mid Engineering Specialist,Mid,Contract,2023-04-12,2024-07-05,1.72,1572676,4.3,3.5,67,0,EMP1023,Yes,Personal reasons
EMP1150,Qushi Chad,Female,22,Bachelor's,Pune,Sales,Mid Sales Specialist,Mid,Full-time,2016-01-05,,8.99,481682,4.4,3.6,20,0,EMP1023,No,
EMP1151,Wahab Bhandari,Female,46,Bachelor's,Pune,Legal,Manager Legal Specialist,Manager,Part-time,2018-08-18,,6.38,1505629,3.9,3.3,13,0,EMP1085,No,
EMP1152,Faraj Devi,Male,42,High School,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2016-02-18,2018-02-22,8.87,703851,3.7,2.9,75,1,EMP1079,Yes,Work-life balance
EMP1153,Ayushman Lalla,Female,31,Bachelor's,Chennai,Sales,Lead Sales Specialist,Lead,Full-time,2017-07-03,,7.5,1702046,3.9,2.9,77,0,EMP1099,No,
EMP1154,Samaksh Swamy,Female,29,Master's,Bengaluru,Sales,Manager Sales Specialist,Manager,Contract,2015-05-13,,9.64,1177291,5.0,2.7,22,0,EMP1010,No,
EMP1155,Vasudha Doctor,Female,43,Master's,Delhi,Engineering,Junior Engineering Specialist,Junior,Full-time,2018-08-01,,6.42,756518,2.4,4.6,37,0,EMP1089,No,
EMP1156,Yauvani Balay,Female,50,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2017-11-17,2023-01-14,7.13,677186,4.0,3.4,52,0,EMP1062,Yes,Work-life balance
EMP1157,Neha Prabhu,Male,52,Bachelor's,Delhi,Sales,Lead Sales Specialist,Lead,Full-time,2021-06-25,2021-11-30,3.52,960330,3.4,2.9,52,0,EMP1010,Yes,Better compensation
EMP1158,Falguni Baral,Male,22,Bachelor's,Chennai,Operations,Mid Operations Specialist,Mid,Full-time,2016-01-17,,8.96,748176,2.9,4.5,59,0,EMP1013,No,
EMP1159,Divya Venkatesh,Female,30,Master's,Delhi,Engineering,Mid Engineering Specialist,Mid,Full-time,2017-02-17,,7.87,1619781,3.3,2.9,10,0,EMP1071,No,
EMP1160,Anamika Pillay,Male,43,Master's,Hyderabad,Engineering,Lead Engineering Specialist,Lead,Full-time,2016-09-21,,8.28,1187457,3.1,4.0,7,0,EMP1082,No,
EMP1161,Teerth Brahmbhatt,Male,37,Diploma,Delhi,Engineering,Mid Engineering Specialist,Mid,Full-time,2015-12-02,,9.09,1809559,2.9,2.9,73,0,EMP1048,No,
EMP1162,Fariq Rai,Male,29,PhD,Pune,Operations,Manager Operations Specialist,Manager,Full-time,2019-02-22,,5.86,1024925,3.6,3.8,16,0,EMP1045,No,
EMP1163,Meera Kala,Female,35,High School,Chennai,Engineering,Lead Engineering Specialist,Lead,Part-time,2019-08-23,,5.36,1784620,3.0,3.2,64,1,EMP1031,No,
EMP1164,Fariq Dyal,Male,50,Master's,Pune,Marketing,Mid Marketing Specialist,Mid,Full-time,2015-11-20,,9.12,987608,3.6,2.3,22,0,EMP1097,No,
EMP1165,Jeremiah Sharma,Female,28,High School,Chennai,HR,Mid HR Specialist,Mid,Full-time,2016-11-15,2021-11-13,8.13,542621,2.3,2.6,80,0,EMP1094,Yes,Better compensation
EMP1166,Amrita Kota,Male,30,Master's,Kolkata,Engineering,Manager Engineering Specialist,Manager,Full-time,2015-10-02,,9.25,1552964,3.6,4.9,79,0,EMP1054,No,
EMP1167,Ayushman Bhattacharyya,Female,25,Diploma,Pune,Engineering,Junior Engineering Specialist,Junior,Part-time,2016-09-04,,8.33,716981,4.1,3.5,40,2,EMP1045,No,
EMP1168,Chasmum Pandey,Male,27,Bachelor's,Mumbai,Operations,Manager Operations Specialist,Manager,Full-time,2017-12-17,,7.04,1450526,3.4,2.7,55,0,EMP1043,No,
EMP1169,Waida Kaul,Male,48,Master's,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2015-07-21,,9.45,2391222,3.4,3.3,66,2,EMP1088,No,
EMP1170,Raksha Gandhi,Female,32,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2017-07-22,,7.45,659853,3.7,2.9,15,0,EMP1028,No,
EMP1171,Sara Malhotra,Female,38,Master's,Bengaluru,Marketing,Manager Marketing Specialist,Manager,Full-time,2019-07-26,,5.44,1908551,3.8,5.0,68,0,EMP1100,No,
EMP1172,Brijesh Jain,Male,23,Bachelor's,Hyderabad,Operations,Lead Operations Specialist,Lead,Full-time,2021-05-18,,3.62,575366,3.3,4.0,50,1,EMP1036,No,
EMP1173,Falan Prashad,Female,29,Bachelor's,Pune,Sales,Mid Sales Specialist,Mid,Full-time,2020-03-16,,4.8,959470,4.0,3.2,64,1,EMP1045,No,
EMP1174,Frado Sankaran,Male,40,Master's,Mumbai,Finance,Mid Finance Specialist,Mid,Part-time,2017-11-25,2018-06-15,7.1,1477015,3.6,2.9,32,1,EMP1035,Yes,Limited growth
EMP1175,Riya Chandra,Female,37,Diploma,Chennai,Finance,Senior Finance Specialist,Senior,Full-time,2020-10-03,,4.25,866209,2.8,3.6,5,0,EMP1078,No,
EMP1176,Meghana Keer,Male,30,Bachelor's,Delhi,Engineering,Lead Engineering Specialist,Lead,Full-time,2018-06-05,,6.58,1887063,3.8,4.9,54,1,EMP1001,No,
EMP1177,Daksha Barad,Male,43,Bachelor's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-06-06,,2.57,1503066,4.2,5.0,39,1,EMP1036,No,
EMP1178,Pallavi Raju,Male,23,PhD,Kolkata,Sales,Mid Sales Specialist,Mid,Part-time,2022-12-22,,2.03,715729,2.8,4.4,55,1,EMP1088,No,
EMP1179,Maya Khalsa,Male,34,Master's,Pune,Sales,Junior Sales Specialist,Junior,Full-time,2015-04-15,,9.72,747736,3.5,5.0,77,1,EMP1044,No,
EMP1180,Kala Arora,Female,33,Master's,Kolkata,Sales,Senior Sales Specialist,Senior,Full-time,2017-06-29,,7.51,1350129,2.8,2.8,75,0,EMP1013,No,
EMP1181,Praneel Vala,Female,52,Master's,Delhi,Finance,Mid Finance Specialist,Mid,Full-time,2023-04-23,,1.69,910453,2.9,1.7,32,0,EMP1096,No,
EMP1182,Yash Balakrishnan,Male,25,Master's,Kolkata,Operations,Manager Operations Specialist,Manager,Full-time,2019-09-19,,5.29,1275737,3.0,2.9,78,2,EMP1010,No,
EMP1183,Tejas Batta,Female,35,Bachelor's,Kolkata,Legal,Mid Legal Specialist,Mid,Full-time,2017-03-07,,7.82,1708941,3.5,3.9,29,0,EMP1073,No,
EMP1184,Neelima Das,Female,37,Bachelor's,Mumbai,Engineering,Manager Engineering Specialist,Manager,Full-time,2020-02-18,,4.87,1734525,4.9,4.5,11,0,EMP1036,No,
EMP1185,Vihaan Som,Male,35,Master's,Hyderabad,Sales,Junior Sales Specialist,Junior,Full-time,2023-09-04,2024-12-27,1.33,445450,2.9,3.2,65,0,EMP1005,Yes,Manager issues
EMP1186,Jagvi Tella,Female,38,Bachelor's,Chennai,Sales,Mid Sales Specialist,Mid,Full-time,2023-03-12,,1.81,916946,2.3,5.0,35,0,EMP1045,No,
EMP1187,Bhavika Dube,Male,23,Bachelor's,Delhi,HR,Mid HR Specialist,Mid,Full-time,2016-02-25,,8.85,601491,4.3,3.2,70,1,EMP1044,No,
EMP1188,Arya Behl,Male,28,Bachelor's,Kolkata,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-09-14,,2.3,949733,2.0,4.8,33,0,EMP1017,No,
EMP1189,Max Chaudry,Female,23,Bachelor's,Chennai,Engineering,Junior Engineering Specialist,Junior,Full-time,2015-03-31,,9.76,1149322,3.3,4.7,72,1,EMP1077,No,
EMP1190,Caleb Goel,Male,25,Master's,Hyderabad,Sales,Director Sales Specialist,Director,Full-time,2022-06-04,2024-08-08,2.58,1393603,2.1,2.8,30,1,EMP1081,Yes,Better compensation
EMP1191,Idika Iyengar,Female,26,Bachelor's,Bengaluru,Sales,Junior Sales Specialist,Junior,Full-time,2019-09-20,,5.28,401764,3.4,3.2,19,0,EMP1014,No,
EMP1192,Januja Bahri,Non-binary,33,Master's,Delhi,Engineering,Mid Engineering Specialist,Mid,Full-time,2021-10-30,,3.17,1181105,3.9,2.6,74,0,EMP1027,No,
EMP1193,Janya Anand,Female,43,Master's,Bengaluru,Engineering,Senior Engineering Specialist,Senior,Part-time,2020-05-22,2021-02-18,4.61,1715144,3.3,3.3,13,1,EMP1013,Yes,Relocation
EMP1194,Waida Jhaveri,Male,23,Bachelor's,Mumbai,Marketing,Manager Marketing Specialist,Manager,Contract,2022-03-24,,2.78,1324741,4.0,2.6,41,0,EMP1087,No,
EMP1195,Omya Sanghvi,Male,49,Bachelor's,Chennai,Sales,Mid Sales Specialist,Mid,Full-time,2023-04-14,,1.72,525236,2.2,4.7,49,2,EMP1080,No,
EMP1196,Amara Cheema,Male,34,High School,Delhi,HR,Mid HR Specialist,Mid,Part-time,2023-03-22,,1.78,437301,3.7,2.9,65,1,EMP1084,No,
EMP1197,Maya Saha,Non-binary,49,Bachelor's,Hyderabad,Operations,Manager Operations Specialist,Manager,Contract,2016-11-14,,8.13,831430,4.6,3.7,65,1,EMP1087,No,
EMP1198,Mason Apte,Female,50,PhD,Mumbai,Engineering,Mid Engineering Specialist,Mid,Full-time,2021-11-08,,3.15,1579943,4.3,3.7,66,0,EMP1053,No,
EMP1199,Gautam Nayar,Female,45,Master's,Chennai,Legal,Mid Legal Specialist,Mid,Contract,2015-09-17,2023-07-23,9.3,1390441,5.0,2.6,70,0,EMP1090,Yes,Limited growth
EMP1200,Warinder Ram,Female,42,Bachelor's,Kolkata,HR,Senior HR Specialist,Senior,Part-time,2019-11-08,,5.15,1015022,4.2,4.2,10,0,EMP1021,No,
EMP1201,Patrick Bora,Male,30,Bachelor's,Mumbai,Legal,Mid Legal Specialist,Mid,Full-time,2020-04-06,2023-04-07,4.74,1975774,4.5,3.4,52,0,EMP1031,Yes,Limited growth
EMP1202,Edhitha Talwar,Male,25,High School,Chennai,Marketing,Junior Marketing Specialist,Junior,Full-time,2019-12-25,,5.02,762609,4.2,2.0,17,0,EMP1005,No,
EMP1203,Hredhaan Subramaniam,Female,31,Diploma,Pune,HR,Senior HR Specialist,Senior,Full-time,2015-01-01,,10.01,994312,2.5,1.8,62,2,EMP1047,No,
EMP1204,Faqid Bora,Female,44,Master's,Chennai,Engineering,Lead Engineering Specialist,Lead,Full-time,2017-07-02,,7.5,2396278,3.2,4.2,16,1,EMP1029,No,
EMP1205,Yadavi Gole,Male,50,Bachelor's,Mumbai,Sales,Junior Sales Specialist,Junior,Part-time,2018-12-25,,6.02,534364,4.6,3.7,56,0,EMP1079,No,
EMP1206,Netra Kulkarni,Male,32,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Full-time,2016-05-09,,8.65,1006093,4.7,2.4,79,0,EMP1058,No,
EMP1207,Timothy Toor,Female,23,Master's,Hyderabad,Sales,Mid Sales Specialist,Mid,Part-time,2021-08-10,,3.39,907173,2.0,3.6,65,2,EMP1100,No,
EMP1208,Zarna Samra,Male,41,Master's,Delhi,Engineering,Manager Engineering Specialist,Manager,Full-time,2016-12-26,,8.02,2003810,3.7,3.6,53,0,EMP1078,No,
EMP1209,Andrew Bir,Non-binary,36,PhD,Mumbai,Sales,Manager Sales Specialist,Manager,Full-time,2023-07-20,,1.45,1220641,1.7,3.5,69,0,EMP1090,No,
EMP1210,Bhanumati Varughese,Female,26,High School,Chennai,Legal,Mid Legal Specialist,Mid,Contract,2018-07-09,2022-01-09,6.48,2012941,2.4,3.1,26,0,EMP1089,Yes,Work-life balance
EMP1211,Zansi Raju,Female,52,Master's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Full-time,2022-12-19,,2.04,1288499,2.6,3.1,72,0,EMP1055,No,
EMP1212,Anamika Shetty,Female,28,Bachelor's,Kolkata,Finance,Lead Finance Specialist,Lead,Full-time,2020-11-11,,4.14,966112,2.6,3.5,40,1,EMP1019,No,
EMP1213,Elijah Thakkar,Male,36,Bachelor's,Kolkata,Sales,Lead Sales Specialist,Lead,Full-time,2022-09-29,,2.26,1071774,4.2,2.7,75,2,EMP1096,No,
EMP1214,Pavani Thakur,Female,44,Master's,Hyderabad,Sales,Senior Sales Specialist,Senior,Full-time,2019-05-12,,5.64,910862,3.8,3.1,44,2,EMP1007,No,
EMP1215,Max Parmar,Female,48,Bachelor's,Chennai,Marketing,Junior Marketing Specialist,Junior,Full-time,2017-10-26,,7.19,511100,2.8,3.5,51,1,EMP1070,No,
EMP1216,Kiaan Sood,Female,27,High School,Chennai,Legal,Senior Legal Specialist,Senior,Full-time,2017-03-15,,7.8,1503005,2.6,3.1,52,0,EMP1036,No,
EMP1217,Abhimanyu Mandal,Female,23,Bachelor's,Delhi,Operations,Senior Operations Specialist,Senior,Full-time,2016-06-16,2020-05-29,8.55,725352,2.4,2.8,42,0,EMP1074,Yes,Limited growth
EMP1218,Laksh Mahal,Male,24,Master's,Mumbai,Finance,Senior Finance Specialist,Senior,Full-time,2015-10-26,,9.19,1681118,2.8,3.8,72,0,EMP1045,No,
EMP1219,Chakradhar Varghese,Female,41,Master's,Pune,Engineering,Junior Engineering Specialist,Junior,Part-time,2017-05-23,,7.61,944190,3.3,3.4,5,0,EMP1045,No,
EMP1220,Ryan Chacko,Male,51,Master's,Bengaluru,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-03-15,,2.8,1322518,3.9,4.3,73,1,EMP1004,No,
EMP1221,Advik Jha,Male,31,Diploma,Mumbai,Legal,Manager Legal Specialist,Manager,Full-time,2023-08-22,,1.36,2863590,3.0,3.1,14,2,EMP1022,No,
EMP1222,Ojasvi Handa,Male,42,Master's,Kolkata,Operations,Director Operations Specialist,Director,Full-time,2023-09-03,,1.33,2280904,3.2,1.5,17,0,EMP1090,No,
EMP1223,Patrick Munshi,Female,26,Bachelor's,Chennai,Operations,Manager Operations Specialist,Manager,Full-time,2023-04-25,,1.69,1549611,2.2,4.8,15,0,EMP1023,No,
EMP1224,Agastya Krishnamurthy,Male,34,Master's,Hyderabad,Finance,Lead Finance Specialist,Lead,Full-time,2021-04-04,,3.75,1025948,4.7,3.4,6,0,EMP1016,No,
EMP1225,Ekta Hari,Female,24,Bachelor's,Pune,Engineering,Mid Engineering Specialist,Mid,Full-time,2022-03-12,,2.81,875241,3.9,3.9,42,1,EMP1037,No,
EMP1226,Harshil Sahota,Male,39,Bachelor's,Chennai,Operations,Lead Operations Specialist,Lead,Full-time,2019-11-28,,5.1,1145369,5.0,4.6,73,0,EMP1082,No,
EMP1227,Sathvik Sahni,Male,40,Master's,Pune,Sales,Junior Sales Specialist,Junior,Full-time,2022-08-06,2024-05-25,2.41,642748,3.3,1.4,14,0,EMP1096,Yes,Better compensation
EMP1228,Vinaya Sampath,Female,26,Bachelor's,Mumbai,HR,Senior HR Specialist,Senior,Full-time,2023-02-21,,1.86,710869,3.6,2.9,36,0,EMP1024,No,
EMP1229,Oeshi Barad,Non-binary,36,Master's,Bengaluru,Engineering,Senior Engineering Specialist,Senior,Full-time,2021-05-12,,3.64,1132651,2.3,3.0,12,0,EMP1026,No,
EMP1230,Naksh Wable,Male,31,Master's,Mumbai,Legal,Senior Legal Specialist,Senior,Full-time,2020-06-18,,4.54,1886509,2.5,5.0,61,0,EMP1085,No,
EMP1231,Ucchal Kaul,Male,35,Bachelor's,Delhi,Engineering,Mid Engineering Specialist,Mid,Full-time,2021-07-20,,3.45,1032962,4.1,3.6,32,1,EMP1083,No,
EMP1232,Falguni Banerjee,Male,36,Bachelor's,Delhi,Engineering,Mid Engineering Specialist,Mid,Full-time,2019-01-12,,5.97,1016916,4.6,3.7,17,0,EMP1078,No,
EMP1233,Sai Sunder,Female,42,Bachelor's,Bengaluru,Operations,Junior Operations Specialist,Junior,Contract,2018-02-23,,6.86,397620,2.7,5.0,68,1,EMP1075,No,
EMP1234,Harinakshi Babu,Female,39,Master's,Kolkata,Operations,Senior Operations Specialist,Senior,Full-time,2023-08-17,,1.38,847733,3.8,2.7,54,0,EMP1099,No,
EMP1235,Gautami Devi,Male,38,Bachelor's,Mumbai,Engineering,Senior Engineering Specialist,Senior,Part-time,2018-04-06,,6.74,1265998,3.2,2.8,25,1,EMP1018,No,
EMP1236,Pahal Khurana,Male,29,Master's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Full-time,2017-01-03,,8.0,1054096,2.3,4.4,51,0,EMP1086,No,
EMP1237,Dayita Mall,Female,23,High School,Delhi,HR,Junior HR Specialist,Junior,Full-time,2023-11-16,,1.13,403345,4.9,2.3,70,1,EMP1036,No,
EMP1238,Sanaya Doctor,Female,50,PhD,Pune,Engineering,Lead Engineering Specialist,Lead,Full-time,2017-12-14,,7.05,1557491,3.9,3.0,32,0,EMP1046,No,
EMP1239,Yutika Patla,Male,50,Bachelor's,Mumbai,Operations,Lead Operations Specialist,Lead,Full-time,2018-11-14,,6.13,1413950,3.0,3.1,69,1,EMP1028,No,
EMP1240,Rayaan Deep,Female,35,PhD,Chennai,Operations,Junior Operations Specialist,Junior,Full-time,2016-10-06,,8.24,542724,2.7,3.6,65,0,EMP1076,No,
EMP1241,Janya Maharaj,Female,23,Diploma,Mumbai,Sales,Junior Sales Specialist,Junior,Full-time,2019-08-11,2023-03-06,5.39,314481,2.7,2.8,37,2,EMP1067,Yes,Better compensation
EMP1242,Yadavi Chaudhry,Female,52,Bachelor's,Hyderabad,Operations,Manager Operations Specialist,Manager,Full-time,2021-09-20,,3.28,773583,3.2,2.8,64,2,EMP1022,No,
EMP1243,Nisha Thaman,Male,43,Master's,Mumbai,Operations,Junior Operations Specialist,Junior,Part-time,2019-08-10,,5.4,392596,2.9,4.3,47,2,EMP1077,No,
EMP1244,Praneel Suresh,Male,49,Diploma,Chennai,Marketing,Senior Marketing Specialist,Senior,Full-time,2017-07-30,,7.43,1138857,3.8,2.7,23,1,EMP1023,No,
EMP1245,Wazir Baral,Female,24,Master's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Contract,2021-11-23,,3.11,840935,3.5,4.3,73,1,EMP1100,No,
EMP1246,Vritti Patel,Female,35,Bachelor's,Kolkata,Finance,Senior Finance Specialist,Senior,Full-time,2019-11-03,,5.16,1467961,2.1,4.1,52,0,EMP1095,No,
EMP1247,Wakeeta Chaudhari,Female,51,PhD,Delhi,Engineering,Manager Engineering Specialist,Manager,Full-time,2022-10-24,,2.19,1604595,2.9,4.1,73,0,EMP1025,No,
EMP1248,Aishani Pingle,Male,47,Bachelor's,Delhi,Sales,Junior Sales Specialist,Junior,Full-time,2023-05-04,2023-08-09,1.66,325215,2.8,1.3,58,1,EMP1033,Yes,Limited growth
EMP1249,Yahvi Loyal,Non-binary,34,Master's,Hyderabad,Operations,Mid Operations Specialist,Mid,Full-time,2021-01-04,,3.99,834795,3.4,3.8,75,0,EMP1048,No,
EMP1250,Hema Vohra,Female,34,Master's,Kolkata,Engineering,Senior Engineering Specialist,Senior,Part-time,2020-06-04,,4.58,1758378,2.7,4.2,19,1,EMP1058,No,
EMP1251,Udant Padmanabhan,Male,39,Master's,Chennai,Sales,Lead Sales Specialist,Lead,Full-time,2016-10-24,,8.19,785168,2.1,3.5,24,0,EMP1082,No,
EMP1252,Panini Seshadri,Male,30,Bachelor's,Bengaluru,Finance,Junior Finance Specialist,Junior,Full-time,2016-01-09,,8.98,523686,2.4,3.0,53,2,EMP1052,No,
EMP1253,Omisha Shenoy,Female,48,Bachelor's,Hyderabad,Engineering,Senior Engineering Specialist,Senior,Full-time,2020-11-04,,4.16,1762564,3.4,2.8,29,2,EMP1067,No,
EMP1254,Devika Dash,Female,43,Bachelor's,Mumbai,Sales,Mid Sales Specialist,Mid,Full-time,2015-05-18,,9.63,1080911,3.1,4.5,24,0,EMP1036,No,
EMP1255,Gaurangi Chopra,Male,44,Bachelor's,Bengaluru,Legal,Lead Legal Specialist,Lead,Full-time,2018-12-17,,6.04,2396815,2.9,4.4,75,2,EMP1045,No,
EMP1256,Ridhi Bhattacharyya,Female,40,Bachelor's,Mumbai,Legal,Mid Legal Specialist,Mid,Full-time,2018-02-06,,6.9,1301689,2.5,4.1,17,1,EMP1065,No,
EMP1257,Bimala Rajan,Female,40,Bachelor's,Hyderabad,Engineering,Mid Engineering Specialist,Mid,Contract,2016-04-24,,8.69,1938703,4.6,1.4,76,0,EMP1032,No,
EMP1258,Upma Misra,Female,37,Bachelor's,Bengaluru,Engineering,Lead Engineering Specialist,Lead,Full-time,2023-09-12,,1.3,2583969,2.8,4.1,32,1,EMP1030,No,
EMP1259,Ishita Nair,Male,34,Master's,Kolkata,Engineering,Lead Engineering Specialist,Lead,Full-time,2019-08-17,2024-07-15,5.38,2167876,3.2,2.3,74,2,EMP1061,Yes,Better compensation
EMP1260,Urmi Bhargava,Female,51,Bachelor's,Chennai,Marketing,Mid Marketing Specialist,Mid,Full-time,2017-06-14,,7.55,1050704,3.5,3.5,34,2,EMP1027,No,
EMP1261,Damyanti Handa,Male,51,Bachelor's,Chennai,HR,Junior HR Specialist,Junior,Full-time,2017-10-19,,7.21,600857,4.3,3.8,4,1,EMP1070,No,
EMP1262,Hitesh Sibal,Non-binary,50,Master's,Delhi,HR,Manager HR Specialist,Manager,Full-time,2020-05-29,,4.59,1096133,3.7,3.2,69,0,EMP1029,No,
EMP1263,Garima Kumer,Female,23,Master's,Hyderabad,Sales,Lead Sales Specialist,Lead,Part-time,2016-06-09,,8.57,764079,3.0,3.2,26,0,EMP1016,No,
EMP1264,Xalak Chakraborty,Male,33,Master's,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2020-02-28,2021-08-02,4.84,1837560,3.7,3.1,37,0,EMP1061,Yes,Limited growth
EMP1265,Bimala Choudhry,Male,46,Bachelor's,Kolkata,HR,Manager HR Specialist,Manager,Full-time,2018-11-06,,6.16,997981,5.0,4.4,61,0,EMP1017,No,
EMP1266,Kamya Ahuja,Female,39,Bachelor's,Hyderabad,Finance,Director Finance Specialist,Director,Full-time,2022-09-10,,2.31,2141837,3.1,4.7,23,0,EMP1002,No,
EMP1267,Nirja Thakur,Male,45,Bachelor's,Hyderabad,Operations,Junior Operations Specialist,Junior,Full-time,2020-08-08,,4.4,400848,3.1,1.8,75,2,EMP1007,No,
EMP1268,Jyoti Dutt,Male,42,Bachelor's,Chennai,Legal,Mid Legal Specialist,Mid,Full-time,2022-09-29,,2.26,1042015,2.6,1.9,50,0,EMP1072,No,
EMP1269,Udarsh Ghosh,Female,42,Master's,Kolkata,Operations,Manager Operations Specialist,Manager,Full-time,2017-11-21,2024-12-04,7.12,1205478,3.1,4.3,45,1,EMP1063,Yes,Better compensation
EMP1270,Jack Mahajan,Female,26,PhD,Chennai,Engineering,Lead Engineering Specialist,Lead,Part-time,2020-01-05,,4.99,1265806,3.7,3.4,47,0,EMP1079,No,
EMP1271,Faqid Sood,Male,31,Master's,Pune,Finance,Senior Finance Specialist,Senior,Full-time,2015-10-20,,9.21,827822,4.1,1.6,38,2,EMP1100,No,
EMP1272,Yashvi Butala,Male,22,Bachelor's,Mumbai,Engineering,Lead Engineering Specialist,Lead,Full-time,2019-01-27,,5.93,2939055,3.6,4.3,14,0,EMP1051,No,
EMP1273,Urmi Narula,Non-binary,25,Bachelor's,Mumbai,Operations,Junior Operations Specialist,Junior,Full-time,2015-09-19,2020-05-31,9.29,619260,2.2,3.1,53,0,EMP1032,Yes,Limited growth
EMP1274,Ladli Chhabra,Male,23,Master's,Kolkata,Marketing,Senior Marketing Specialist,Senior,Contract,2019-12-21,,5.03,1391611,3.1,4.2,64,0,EMP1070,No,
EMP1275,Kai Chana,Female,40,Master's,Chennai,Engineering,Manager Engineering Specialist,Manager,Part-time,2021-02-24,,3.85,2724736,5.0,3.8,76,0,EMP1082,No,
EMP1276,Banjeet Shenoy,Male,31,Bachelor's,Delhi,Engineering,Senior Engineering Specialist,Senior,Full-time,2018-06-22,,6.53,1849670,3.6,3.2,5,0,EMP1098,No,
EMP1277,Meera Lad,Male,22,Master's,Kolkata,Engineering,Lead Engineering Specialist,Lead,Full-time,2018-11-09,2024-08-13,6.15,1940050,2.7,2.0,33,1,EMP1071,Yes,Personal reasons
EMP1278,Guneet Nayak,Female,29,Bachelor's,Hyderabad,Operations,Mid Operations Specialist,Mid,Full-time,2019-08-14,2023-12-30,5.39,820692,3.5,3.2,70,1,EMP1079,Yes,Work-life balance
EMP1279,Chasmum Sankar,Female,35,Bachelor's,Bengaluru,Engineering,Lead Engineering Specialist,Lead,Full-time,2022-09-05,,2.32,1823165,3.7,4.5,41,0,EMP1059,No,
EMP1280,Ubika Pradhan,Male,25,Bachelor's,Mumbai,Operations,Senior Operations Specialist,Senior,Full-time,2018-01-19,2018-11-08,6.95,1091939,3.0,1.9,5,0,EMP1020,Yes,Personal reasons
EMP1281,Aarini Halder,Male,33,Master's,Kolkata,Finance,Junior Finance Specialist,Junior,Full-time,2017-06-08,,7.57,660261,3.0,3.9,14,1,EMP1019,No,
EMP1282,Baljiwan Desai,Male,48,Bachelor's,Hyderabad,Engineering,Junior Engineering Specialist,Junior,Part-time,2023-09-13,,1.3,974690,4.0,2.8,19,3,EMP1092,No,
EMP1283,Madhav Pau,Male,45,Master's,Pune,Operations,Junior Operations Specialist,Junior,Full-time,2023-08-25,,1.35,561242,4.1,4.8,30,0,EMP1088,No,
EMP1284,Rachana Bail,Male,31,Bachelor's,Bengaluru,Engineering,Manager Engineering Specialist,Manager,Part-time,2018-08-16,2024-09-16,6.38,1906754,3.7,2.1,31,3,EMP1031,Yes,Better compensation
EMP1285,Udyati Tak,Male,23,Master's,Chennai,Sales,Senior Sales Specialist,Senior,Full-time,2018-08-22,2020-03-24,6.36,565253,2.4,4.1,80,0,EMP1099,Yes,Limited growth
EMP1286,Amruta Dani,Female,46,Master's,Bengaluru,Marketing,Junior Marketing Specialist,Junior,Full-time,2016-10-07,,8.24,658353,3.9,3.5,23,1,EMP1014,No,
EMP1287,Imaran Oza,Female,47,Diploma,Chennai,HR,Junior HR Specialist,Junior,Full-time,2017-08-11,,7.39,434415,3.6,2.6,52,0,EMP1018,No,
EMP1288,Chavvi Oommen,Female,37,Bachelor's,Mumbai,Engineering,Mid Engineering Specialist,Mid,Full-time,2015-06-11,,9.56,1788738,5.0,3.7,45,1,EMP1036,No,
EMP1289,Udyati Vyas,Male,48,Bachelor's,Delhi,Sales,Lead Sales Specialist,Lead,Full-time,2021-09-18,,3.29,1442081,3.5,4.3,68,0,EMP1024,No,
EMP1290,Chandani Bedi,Female,43,High School,Kolkata,Engineering,Manager Engineering Specialist,Manager,Full-time,2021-12-13,,3.05,2779761,3.8,3.8,71,1,EMP1099,No,
EMP1291,Chakrika Dube,Male,38,Master's,Bengaluru,Engineering,Senior Engineering Specialist,Senior,Part-time,2021-11-16,,3.13,1622219,2.8,4.0,20,0,EMP1005,No,
EMP1292,Ikshita Bir,Female,43,Master's,Pune,Finance,Junior Finance Specialist,Junior,Full-time,2020-06-11,,4.56,515655,4.9,4.8,36,0,EMP1029,No,
EMP1293,Utkarsh Parmer,Male,50,PhD,Hyderabad,Operations,Senior Operations Specialist,Senior,Part-time,2015-10-18,,9.21,555876,4.7,3.1,11,0,EMP1096,No,
